Source,J2000 Name,Date,MJD,Fit Coeff.,Log Fit,Defect,Frequency [GHz],Flux Density [Jy],Flux Density Error [Jy],Spectral Index,Closure Phase
2322-409,2324-4040,2016-May-31,57539.0,"-3.479E-01,-6.575E-01",Y,344.8%,38.0,0.041,0.01,-0.657,1.9° ± 78°
2322-409,2324-4040,2016-May-31,57539.0,"-3.479E-01,-6.575E-01",Y,344.8%,40.0,0.04,0.01,-0.657,4.8° ± 86.4°
2322-409,2324-4040,2016-Apr-07,57485.0,"-1.637E-01,-8.037E-01",Y,490%,40.0,0.035,0.012,-0.804,-14.1° ± 96.3°
2322-409,2324-4040,2016-Apr-07,57485.0,"-1.637E-01,-8.037E-01",Y,490%,38.0,0.037,0.012,-0.804,-0.4° ± 92.7°
2322-409,2324-4040,2016-Mar-07,57454.0,"3.424E+00,-3.077E+00",Y,751.5%,38.0,0.037,0.017,-3.077,5.4° ± 94.3°
2322-409,2324-4040,2016-Mar-07,57454.0,"3.424E+00,-3.077E+00",Y,751.5%,40.0,0.031,0.017,-3.077,-0.4° ± 104.2°
2322-409,2324-4040,2016-Feb-18,57436.0,"8.178E+00,-6.042E+00",Y,503.8%,38.0,0.043,0.012,-6.042,-5.9° ± 75.1°
2322-409,2324-4040,2016-Feb-18,57436.0,"8.178E+00,-6.042E+00",Y,503.8%,40.0,0.032,0.012,-6.042,0.1° ± 100.4°
2322-409,2324-4040,2015-Nov-23,57349.0,"-6.280E-01,-5.128E-01",Y,325.6%,38.0,0.036,0.008,-0.513,9.6° ± 74.7°
2322-409,2324-4040,2015-Nov-23,57349.0,"-6.280E-01,-5.128E-01",Y,325.6%,40.0,0.036,0.008,-0.513,11.4° ± 86.1°
2322-409,2324-4040,2015-Aug-12,57246.0,"-1.791E-01,-7.994E-01",Y,356.8%,40.0,0.035,0.009,-0.799,-5.2° ± 89.4°
2322-409,2324-4040,2015-Aug-12,57246.0,"-1.791E-01,-7.994E-01",Y,356.8%,38.0,0.036,0.009,-0.799,1.8° ± 73.7°
2322-409,2324-4040,2015-Mar-21,57102.0,"4.146E+00,-3.439E+00",Y,675.3%,38.0,0.052,0.021,-3.439,2.9° ± 100.5°
2322-409,2324-4040,2015-Mar-21,57102.0,"4.146E+00,-3.439E+00",Y,675.3%,40.0,0.043,0.021,-3.439,-5.1° ± 96.9°
2322-409,2324-4040,2014-Nov-19,56980.0,"-8.169E-01,-3.643E-01",Y,317.4%,38.0,0.041,0.009,-0.364,-0.7° ± 75.5°
2322-409,2324-4040,2014-Nov-19,56980.0,"-8.169E-01,-3.643E-01",Y,317.4%,40.0,0.04,0.009,-0.364,-6° ± 83.6°
2322-409,2324-4040,2013-Nov-05,56601.0,"6.130E-02,-7.151E-04",N,404.5%,38.0,0.034,0.011,-0.796,-23.3° ± 79.1°
2322-409,2324-4040,2013-Nov-05,56601.0,"6.130E-02,-7.151E-04",N,404.5%,40.0,0.033,0.011,-0.875,-11.3° ± 95.2°
2322-409,2324-4040,2022-Oct-28,59880.0,"-1.866E+00,2.839E-01",Y,508.7%,16.7,0.03,0.014,0.284,9.8° ± 78.9°
2322-409,2324-4040,2022-Oct-28,59880.0,"-1.866E+00,2.839E-01",Y,508.7%,21.2,0.032,0.014,0.284,-1.6° ± 97.4°
2322-409,2324-4040,2022-Aug-09,59800.0,"-7.968E-01,-4.986E-01",Y,202.2%,16.7,0.039,0.006,-0.499,-1.2° ± 23.4°
2322-409,2324-4040,2022-Aug-09,59800.0,"-7.968E-01,-4.986E-01",Y,202.2%,21.2,0.035,0.006,-0.499,-0.6° ± 67.1°
2322-409,2324-4040,2022-May-13,59712.0,"-6.608E-01,-6.089E-01",Y,371.5%,16.7,0.039,0.012,-0.609,1.5° ± 44.7°
2322-409,2324-4040,2022-May-13,59712.0,"-6.608E-01,-6.089E-01",Y,371.5%,21.2,0.034,0.012,-0.609,-6.6° ± 97.3°
2322-409,2324-4040,2019-Nov-22,58809.0,"-4.577E-01,-6.587E-01",Y,234.2%,17.0,0.054,0.007,-0.659,-2.1° ± 44°
2322-409,2324-4040,2019-Nov-22,58809.0,"-4.577E-01,-6.587E-01",Y,234.2%,19.0,0.05,0.007,-0.659,-3° ± 75.8°
2322-409,2324-4040,2019-May-09,58612.0,"-8.076E-01,-3.588E-01",Y,148%,17.0,0.056,0.006,-0.359,1.2° ± 15°
2322-409,2324-4040,2019-May-09,58612.0,"-8.076E-01,-3.588E-01",Y,148%,19.0,0.054,0.006,-0.359,0.2° ± 30.5°
2322-409,2324-4040,2018-Dec-10,58462.0,"-6.276E-01,-5.176E-01",Y,235.5%,17.0,0.054,0.007,-0.518,4.1° ± 40.4°
2322-409,2324-4040,2018-Dec-10,58462.0,"-6.276E-01,-5.176E-01",Y,235.5%,19.0,0.051,0.007,-0.518,-0.8° ± 76.4°
2322-409,2324-4040,2018-Sep-30,58391.0,"-1.055E+00,-2.314E-01",Y,214.4%,17.0,0.046,0.004,-0.231,0.4° ± 41°
2322-409,2324-4040,2018-Sep-30,58391.0,"-1.055E+00,-2.314E-01",Y,214.4%,19.0,0.045,0.004,-0.231,-3.9° ± 82.9°
2322-409,2324-4040,2018-Mar-06,58183.0,"-7.922E-01,-3.735E-01",Y,191.2%,17.0,0.056,0.007,-0.373,-1.2° ± 25.4°
2322-409,2324-4040,2018-Mar-06,58183.0,"-7.922E-01,-3.735E-01",Y,191.2%,19.0,0.054,0.007,-0.373,1.1° ± 57.9°
2322-409,2324-4040,2016-Apr-07,57485.0,"-8.523E-01,-3.710E-01",Y,174%,17.0,0.049,0.007,-0.371,2° ± 23.9°
2322-409,2324-4040,2016-Apr-07,57485.0,"-8.523E-01,-3.710E-01",Y,174%,19.0,0.047,0.007,-0.371,0.6° ± 47.5°
2322-409,2324-4040,2016-Mar-07,57454.0,"-9.273E-01,-2.622E-01",Y,131.8%,17.0,0.056,0.007,-0.262,0.2° ± 13.1°
2322-409,2324-4040,2016-Mar-07,57454.0,"-9.273E-01,-2.622E-01",Y,131.8%,19.0,0.055,0.007,-0.262,-0.5° ± 24.1°
2322-409,2324-4040,2016-Feb-18,57436.0,"-8.882E-01,-3.269E-01",Y,182.7%,17.0,0.051,0.008,-0.327,-0.7° ± 29.1°
2322-409,2324-4040,2016-Feb-18,57436.0,"-8.882E-01,-3.269E-01",Y,182.7%,19.0,0.049,0.008,-0.327,-2.3° ± 50.4°
2322-409,2324-4040,2015-Nov-23,57349.0,"-9.244E-01,-3.281E-01",Y,114.5%,17.0,0.047,0.005,-0.328,-1° ± 13.7°
2322-409,2324-4040,2015-Nov-23,57349.0,"-9.244E-01,-3.281E-01",Y,114.5%,19.0,0.045,0.005,-0.328,-0.6° ± 15.1°
2322-409,2324-4040,2015-Apr-23,57135.0,"-9.187E-01,-3.013E-01",Y,139.4%,17.0,0.051,0.005,-0.301,-1.2° ± 15.6°
2322-409,2324-4040,2015-Apr-23,57135.0,"-9.187E-01,-3.013E-01",Y,139.4%,19.0,0.05,0.005,-0.301,-0.1° ± 30.1°
2322-409,2324-4040,2015-Mar-21,57102.0,"-9.316E-01,-2.744E-01",Y,165.5%,17.0,0.054,0.008,-0.274,1.8° ± 17.2°
2322-409,2324-4040,2015-Mar-21,57102.0,"-9.316E-01,-2.744E-01",Y,165.5%,19.0,0.052,0.008,-0.274,1.7° ± 47.1°
2322-409,2324-4040,2014-Nov-19,56980.0,"-9.639E-01,-2.625E-01",Y,127.4%,17.0,0.052,0.006,-0.263,0.9° ± 13.2°
2322-409,2324-4040,2014-Nov-19,56980.0,"-9.639E-01,-2.625E-01",Y,127.4%,19.0,0.05,0.006,-0.263,-0.3° ± 20.2°
2322-409,2324-4040,2014-Sep-13,56913.0,"4.800E+00,-5.834E+00",Y,1488.7%,17.0,0.004,0.003,-5.834,-1.1° ± 62.5°
2322-409,2324-4040,2014-Sep-13,56913.0,"4.800E+00,-5.834E+00",Y,1488.7%,19.0,0.002,0.003,-5.834,-5.3° ± 76.6°
2322-409,2324-4040,2014-Mar-26,56742.0,"-1.076E+00,-1.340E-01",Y,211.7%,17.0,0.057,0.008,-0.134,-1.8° ± 31.6°
2322-409,2324-4040,2014-Mar-26,56742.0,"-1.076E+00,-1.340E-01",Y,211.7%,19.0,0.057,0.008,-0.134,6.9° ± 65.9°
2322-409,2324-4040,2013-Nov-04,56600.0,"3.489E-01,-1.317E+00",Y,143.9%,17.0,0.054,0.011,-1.317,-2.7° ± 35.9°
2322-409,2324-4040,2013-Nov-04,56600.0,"3.489E-01,-1.317E+00",Y,143.9%,19.0,0.046,0.011,-1.317,0.3° ± 22.3°
2322-409,2324-4040,2011-Nov-27,55892.0,"-1.043E+00,-2.110E-01",Y,140.9%,17.0,0.05,0.011,-0.211,-4.8° ± 13.8°
2322-409,2324-4040,2011-Nov-27,55892.0,"-1.043E+00,-2.110E-01",Y,140.9%,19.0,0.049,0.011,-0.211,-0.9° ± 28.7°
2322-409,2324-4040,2022-Sep-18,59840.0,"-1.231E+00,7.804E-02,-1.570E-01",Y,54.9%,5.5,0.055,0.005,-0.154,0.3° ± 17°
2322-409,2324-4040,2022-Sep-18,59840.0,"-1.231E+00,7.804E-02,-1.570E-01",Y,54.9%,9.0,0.05,0.005,-0.222,0.5° ± 4.3°
2322-409,2324-4040,2022-Aug-09,59800.0,"-2.025E+00,2.222E+00,-1.586E+00",Y,62.1%,5.5,0.056,0.005,-0.126,1.9° ± 6.4°
2322-409,2324-4040,2022-Aug-09,59800.0,"-2.025E+00,2.222E+00,-1.586E+00",Y,62.1%,9.0,0.045,0.005,-0.805,0° ± 6.7°
2322-409,2324-4040,2022-Jun-25,59755.0,"-9.324E-01,-6.537E-01,2.332E-01",Y,61.3%,5.5,0.051,0.005,-0.308,0° ± 12.5°
2322-409,2324-4040,2022-Jun-25,59755.0,"-9.324E-01,-6.537E-01,2.332E-01",Y,61.3%,9.0,0.045,0.005,-0.209,0.2° ± 6.3°
2322-409,2324-4040,2022-May-13,59712.0,"-1.161E+00,-1.591E-01,1.252E-02",Y,69.8%,5.5,0.053,0.005,-0.141,0° ± 7.9°
2322-409,2324-4040,2022-May-13,59712.0,"-1.161E+00,-1.591E-01,1.252E-02",Y,69.8%,9.0,0.05,0.005,-0.135,-2.4° ± 7.7°
2322-409,2324-4040,2021-Oct-06,59493.0,"-1.486E+00,5.549E-01,-4.268E-01",Y,59.3%,5.5,0.049,0.004,-0.077,0.4° ± 7°
2322-409,2324-4040,2021-Oct-06,59493.0,"-1.486E+00,5.549E-01,-4.268E-01",Y,59.3%,9.0,0.045,0.004,-0.26,0.4° ± 4.8°
2322-409,2324-4040,2021-Mar-06,59279.0,"-1.198E-01,-2.622E+00,1.500E+00",Y,47.9%,5.5,0.058,0.004,-0.401,-0.6° ± 4.6°
2322-409,2324-4040,2021-Mar-06,59279.0,"-1.198E-01,-2.622E+00,1.500E+00",Y,47.9%,9.0,0.055,0.004,0.241,0.4° ± 4.7°
2322-409,2324-4040,2021-Jan-30,59244.0,"-1.070E+00,-1.822E-01,-3.140E-02",Y,62.7%,5.5,0.06,0.005,-0.229,1.7° ± 7.6°
2322-409,2324-4040,2021-Jan-30,59244.0,"-1.070E+00,-1.822E-01,-3.140E-02",Y,62.7%,9.0,0.053,0.005,-0.242,1.9° ± 7.1°
2322-409,2324-4040,2020-Nov-11,59164.0,"-1.440E+00,7.039E-01,-5.498E-01",Y,55.8%,5.5,0.06,0.005,-0.11,-0.7° ± 5°
2322-409,2324-4040,2020-Nov-11,59164.0,"-1.440E+00,7.039E-01,-5.498E-01",Y,55.8%,9.0,0.054,0.005,-0.345,0.2° ± 4.8°
2322-409,2324-4040,2020-Jun-02,59002.0,"-1.216E+00,2.304E-01,-2.361E-01",Y,56.3%,5.5,0.067,0.004,-0.119,0.2° ± 5.7°
2322-409,2324-4040,2020-Jun-02,59002.0,"-1.216E+00,2.304E-01,-2.361E-01",Y,56.3%,9.0,0.061,0.004,-0.22,0.1° ± 5.1°
2322-409,2324-4040,2020-May-14,58983.0,"-1.120E+00,9.432E-03,-1.155E-01",Y,46.3%,5.5,0.067,0.005,-0.162,-1.8° ± 5.4°
2322-409,2324-4040,2020-May-14,58983.0,"-1.120E+00,9.432E-03,-1.155E-01",Y,46.3%,9.0,0.061,0.005,-0.211,-1.3° ± 4.4°
2322-409,2324-4040,2020-Mar-26,58934.0,"-1.577E+00,1.182E+00,-8.189E-01",Y,37.2%,5.5,0.071,0.004,-0.031,-0.4° ± 4.3°
2322-409,2324-4040,2020-Mar-26,58934.0,"-1.577E+00,1.182E+00,-8.189E-01",Y,37.2%,9.0,0.064,0.004,-0.381,0.4° ± 3.8°
2322-409,2324-4040,2020-Mar-15,58923.0,"-8.613E-01,-5.723E-01,2.216E-01",Y,60.5%,5.5,0.069,0.004,-0.244,0.2° ± 6.9°
2322-409,2324-4040,2020-Mar-15,58923.0,"-8.613E-01,-5.723E-01,2.216E-01",Y,60.5%,9.0,0.062,0.004,-0.149,-0.6° ± 4.9°
2322-409,2324-4040,2020-Feb-21,58900.0,"-1.012E+00,-5.346E-02,-1.192E-01",Y,38.3%,5.5,0.076,0.004,-0.23,0.7° ± 3.9°
2322-409,2324-4040,2020-Feb-21,58900.0,"-1.012E+00,-5.346E-02,-1.192E-01",Y,38.3%,9.0,0.067,0.004,-0.281,0.7° ± 3.2°
2322-409,2324-4040,2020-Jan-11,58859.0,"-1.144E+00,1.905E-01,-2.261E-01",Y,54.9%,5.5,0.075,0.004,-0.144,0.5° ± 6.1°
2322-409,2324-4040,2020-Jan-11,58859.0,"-1.144E+00,1.905E-01,-2.261E-01",Y,54.9%,9.0,0.068,0.004,-0.241,0° ± 4.2°
2322-409,2324-4040,2019-Nov-22,58809.0,"-9.283E-01,-4.031E-01,1.563E-01",Y,32%,5.5,0.072,0.003,-0.172,1.5° ± 5.7°
2322-409,2324-4040,2019-Nov-22,58809.0,"-9.283E-01,-4.031E-01,1.563E-01",Y,32%,9.0,0.068,0.003,-0.105,1.4° ± 3.2°
2322-409,2324-4040,2019-Oct-04,58760.0,"-1.030E+00,-8.279E-02,-8.440E-02",Y,30.4%,5.5,0.073,0.003,-0.208,0.1° ± 4.4°
2322-409,2324-4040,2019-Oct-04,58760.0,"-1.030E+00,-8.279E-02,-8.440E-02",Y,30.4%,9.0,0.065,0.003,-0.244,-0.9° ± 3.2°
2322-409,2324-4040,2019-Aug-20,58715.0,"-9.824E-01,-1.802E-01,-2.578E-02",Y,28.3%,5.5,0.074,0.003,-0.218,0.4° ± 4.2°
2322-409,2324-4040,2019-Aug-20,58715.0,"-9.824E-01,-1.802E-01,-2.578E-02",Y,28.3%,9.0,0.066,0.003,-0.229,1.3° ± 3.4°
2322-409,2324-4040,2019-Apr-17,58590.0,"-9.456E-01,-3.016E-01,8.127E-02",Y,46%,9.0,0.069,0.004,-0.146,-0.6° ± 4.1°
2322-409,2324-4040,2019-Apr-17,58590.0,"-9.456E-01,-3.016E-01,8.127E-02",Y,46%,5.5,0.075,0.004,-0.181,-0.6° ± 5.4°
2322-409,2324-4040,2019-Mar-20,58562.0,"-1.043E+00,-1.005E-01,-6.084E-02",Y,40.4%,5.5,0.071,0.004,-0.191,0.3° ± 4.2°
2322-409,2324-4040,2019-Mar-20,58562.0,"-1.043E+00,-1.005E-01,-6.084E-02",Y,40.4%,9.0,0.064,0.004,-0.217,0.2° ± 3.8°
2322-409,2324-4040,2019-Jan-30,58513.0,"-1.303E+00,5.464E-01,-4.614E-01",Y,34%,5.5,0.071,0.003,-0.137,-0.9° ± 4.9°
2322-409,2324-4040,2019-Jan-30,58513.0,"-1.303E+00,5.464E-01,-4.614E-01",Y,34%,9.0,0.063,0.003,-0.334,0.2° ± 4.4°
2322-409,2324-4040,2018-Dec-10,58462.0,"-1.119E+00,3.754E-02,-1.311E-01",Y,37.7%,5.5,0.069,0.003,-0.157,0.2° ± 4.6°
2322-409,2324-4040,2018-Dec-10,58462.0,"-1.119E+00,3.754E-02,-1.311E-01",Y,37.7%,9.0,0.063,0.003,-0.213,0° ± 17.1°
2322-409,2324-4040,2018-Nov-19,58441.0,"-9.445E-01,-5.466E-01,2.719E-01",Y,99.4%,5.5,0.063,0.006,-0.144,-0.1° ± 16.2°
2322-409,2324-4040,2018-Nov-19,58441.0,"-9.445E-01,-5.466E-01,2.719E-01",Y,99.4%,9.0,0.06,0.006,-0.028,0° ± 10.2°
2322-409,2324-4040,2018-Nov-05,58427.0,"-1.060E+00,-1.866E-01,1.426E-02",Y,43%,5.5,0.065,0.003,-0.165,-0.8° ± 4.1°
2322-409,2324-4040,2018-Nov-05,58427.0,"-1.060E+00,-1.866E-01,1.426E-02",Y,43%,9.0,0.06,0.003,-0.159,0.5° ± 4.2°
2322-409,2324-4040,2018-Sep-18,58379.0,"-9.517E-01,-4.155E-01,1.060E-01",Y,39%,9.0,0.056,0.003,-0.213,-0.4° ± 4.1°
2322-409,2324-4040,2018-Sep-18,58379.0,"-9.517E-01,-4.155E-01,1.060E-01",Y,39%,5.5,0.063,0.003,-0.259,0.2° ± 3.6°
2322-409,2324-4040,2018-Apr-19,58227.0,"-1.201E+00,3.290E-01,-2.811E-01",Y,27.3%,5.5,0.077,0.004,-0.087,-1.2° ± 3.5°
2322-409,2324-4040,2018-Apr-19,58227.0,"-1.201E+00,3.290E-01,-2.811E-01",Y,27.3%,9.0,0.072,0.004,-0.207,0.9° ± 8.9°
2322-409,2324-4040,2018-Mar-06,58183.0,"-1.315E+00,6.577E-01,-5.206E-01",Y,30%,5.5,0.077,0.004,-0.113,1.9° ± 3.9°
2322-409,2324-4040,2018-Mar-06,58183.0,"-1.315E+00,6.577E-01,-5.206E-01",Y,30%,9.0,0.069,0.004,-0.336,1.2° ± 4°
2322-409,2324-4040,2017-Nov-23,58080.0,"-9.623E-01,-1.932E-01,-1.513E-02",Y,46.8%,5.5,0.077,0.005,-0.216,-0.8° ± 5.1°
2322-409,2324-4040,2017-Nov-23,58080.0,"-9.623E-01,-1.932E-01,-1.513E-02",Y,46.8%,9.0,0.069,0.005,-0.222,0.4° ± 4.1°
2322-409,2324-4040,2017-May-25,57898.0,"-8.946E-01,-4.623E-01,1.815E-01",Y,35%,9.0,0.068,0.004,-0.116,1.3° ± 3°
2322-409,2324-4040,2017-May-25,57898.0,"-8.946E-01,-4.623E-01,1.815E-01",Y,35%,5.5,0.073,0.004,-0.194,2.5° ± 4.9°
2322-409,2324-4040,2017-Jan-21,57774.0,"-1.030E+00,-3.467E-01,1.161E-01",Y,38.5%,5.5,0.06,0.004,-0.175,-3.2° ± 6.3°
2322-409,2324-4040,2017-Jan-21,57774.0,"-1.030E+00,-3.467E-01,1.161E-01",Y,38.5%,9.0,0.056,0.004,-0.125,-0.4° ± 3.6°
2322-409,2324-4040,2016-Aug-17,57617.0,"-6.156E-01,-2.004E+00,2.400E+00,-9.812E-01",Y,28.2%,5.5,0.066,0.003,-0.064,-0.1° ± 2.7°
2322-409,2324-4040,2016-Aug-17,57617.0,"-6.156E-01,-2.004E+00,2.400E+00,-9.812E-01",Y,28.2%,9.0,0.064,0.003,-0.104,0.3° ± 2.4°
2322-409,2324-4040,2016-May-31,57539.0,"-9.819E-01,-3.772E-01,1.538E-01",Y,31.8%,5.5,0.067,0.004,-0.149,0.8° ± 3.2°
2322-409,2324-4040,2016-May-31,57539.0,"-9.819E-01,-3.772E-01,1.538E-01",Y,31.8%,9.0,0.063,0.004,-0.084,1.3° ± 3.7°
2322-409,2324-4040,2016-Apr-07,57485.0,"-1.435E+00,6.366E-01,-4.333E-01",Y,41.5%,5.5,0.063,0.004,-0.005,0.9° ± 6.2°
2322-409,2324-4040,2016-Apr-07,57485.0,"-1.435E+00,6.366E-01,-4.333E-01",Y,41.5%,9.0,0.06,0.004,-0.19,-1° ± 4.8°
2322-409,2324-4040,2016-Mar-07,57454.0,"-1.212E+00,5.508E-02,-4.087E-02",Y,35.6%,5.5,0.064,0.004,-0.005,0.8° ± 4.2°
2322-409,2324-4040,2016-Mar-07,57454.0,"-1.212E+00,5.508E-02,-4.087E-02",Y,35.6%,9.0,0.064,0.004,-0.023,-0.8° ± 3.2°
2322-409,2324-4040,2016-Feb-18,57436.0,"-1.140E+00,-3.329E-02,-4.585E-02",Y,47.1%,9.0,0.061,0.004,-0.121,0.8° ± 4.3°
2322-409,2324-4040,2016-Feb-18,57436.0,"-1.140E+00,-3.329E-02,-4.585E-02",Y,47.1%,5.5,0.065,0.004,-0.101,1.7° ± 5.9°
2322-409,2324-4040,2016-Jan-23,57410.0,"-1.029E+00,-2.445E-01,4.005E-02",Y,37.4%,5.5,0.065,0.004,-0.185,2.9° ± 5°
2322-409,2324-4040,2016-Jan-23,57410.0,"-1.029E+00,-2.445E-01,4.005E-02",Y,37.4%,9.0,0.059,0.004,-0.168,0.5° ± 4.5°
2322-409,2324-4040,2015-Dec-25,57381.0,"-1.292E+00,3.929E-01,-3.489E-01",Y,37.3%,5.5,0.064,0.004,-0.124,-0.6° ± 2.9°
2322-409,2324-4040,2015-Dec-25,57381.0,"-1.292E+00,3.929E-01,-3.489E-01",Y,37.3%,9.0,0.058,0.004,-0.273,-0.3° ± 4°
2322-409,2324-4040,2015-Nov-23,57349.0,"-1.175E+00,4.566E-04,-6.854E-02",Y,35.2%,5.5,0.061,0.004,-0.101,1.4° ± 4.8°
2322-409,2324-4040,2015-Nov-23,57349.0,"-1.175E+00,4.566E-04,-6.854E-02",Y,35.2%,9.0,0.058,0.004,-0.13,-0.1° ± 3.7°
2322-409,2324-4040,2015-Nov-01,57327.0,"-1.030E+00,-3.162E-01,1.125E-01",Y,45.4%,5.5,0.063,0.004,-0.15,0.9° ± 3.7°
2322-409,2324-4040,2015-Nov-01,57327.0,"-1.030E+00,-3.162E-01,1.125E-01",Y,45.4%,9.0,0.059,0.004,-0.101,-0.1° ± 5.3°
2322-409,2324-4040,2015-Aug-13,57247.0,"-2.903E-01,-1.944E+00,1.022E+00",Y,32.5%,5.5,0.068,0.004,-0.431,0.1° ± 4.2°
2322-409,2324-4040,2015-Aug-13,57247.0,"-2.903E-01,-1.944E+00,1.022E+00",Y,32.5%,9.0,0.061,0.004,0.006,1.1° ± 5.9°
2322-409,2324-4040,2015-Mar-21,57102.0,"-1.263E+00,2.695E-01,-1.900E-01",Y,30%,5.5,0.068,0.003,-0.012,-0.5° ± 2.9°
2322-409,2324-4040,2015-Mar-21,57102.0,"-1.263E+00,2.695E-01,-1.900E-01",Y,30%,9.0,0.066,0.003,-0.093,-0.6° ± 3.4°
2322-409,2324-4040,2015-Jan-14,57036.0,"-1.216E+00,1.630E-01,-1.553E-01",Y,31.6%,5.5,0.066,0.003,-0.067,-0.1° ± 2.4°
2322-409,2324-4040,2015-Jan-14,57036.0,"-1.216E+00,1.630E-01,-1.553E-01",Y,31.6%,9.0,0.063,0.003,-0.133,-0.1° ± 3.2°
2322-409,2324-4040,2014-Nov-19,56980.0,"-1.060E+00,-1.866E-01",Y,37.9%,9.0,0.058,0.004,-0.187,-0.9° ± 4.1°
2322-409,2324-4040,2014-Nov-19,56980.0,"-1.060E+00,-1.866E-01",Y,37.9%,5.5,0.063,0.004,-0.187,-2.5° ± 4.9°
2322-409,2324-4040,2014-Oct-13,56943.0,"-1.359E+00,5.578E-01,-4.033E-01",Y,53%,5.5,0.068,0.005,-0.039,-0.7° ± 4.6°
2322-409,2324-4040,2014-Oct-13,56943.0,"-1.359E+00,5.578E-01,-4.033E-01",Y,53%,9.0,0.064,0.005,-0.212,-1.4° ± 6.3°
2322-409,2324-4040,2014-Sep-13,56913.0,"-1.085E+00,-1.065E-01",Y,30.4%,5.5,0.069,0.004,-0.106,0.1° ± 2.6°
2322-409,2324-4040,2014-Sep-13,56913.0,"-1.085E+00,-1.065E-01",Y,30.4%,9.0,0.065,0.004,-0.106,0.3° ± 3.1°
2322-409,2324-4040,2014-Jul-21,56859.0,"-1.201E+00,6.416E-02,-7.955E-02",Y,31%,5.5,0.064,0.002,-0.054,1.1° ± 5.1°
2322-409,2324-4040,2014-Jul-21,56859.0,"-1.201E+00,6.416E-02,-7.955E-02",Y,31%,9.0,0.061,0.002,-0.088,-0.1° ± 4.9°
2322-409,2324-4040,2014-Mar-26,56742.0,"-1.783E+00,1.570E+00,-1.050E+00",Y,42.7%,9.0,0.057,0.004,-0.434,0° ± 22°
2322-409,2324-4040,2014-Mar-26,56742.0,"-1.783E+00,1.570E+00,-1.050E+00",Y,42.7%,5.5,0.064,0.004,0.015,0.3° ± 4.4°
2322-409,2324-4040,2013-Nov-29,56625.0,"-1.224E+00,1.357E-02,-5.326E-02",Y,43.1%,9.0,0.055,0.003,-0.088,-0.7° ± 6°
2322-409,2324-4040,2013-Nov-29,56625.0,"-1.224E+00,1.357E-02,-5.326E-02",Y,43.1%,5.5,0.057,0.003,-0.065,-3.7° ± 5°
2322-409,2324-4040,2013-Nov-10,56606.0,"-1.058E+00,-3.493E-01,1.574E-01",Y,35.3%,5.5,0.059,0.003,-0.116,0.1° ± 2.9°
2322-409,2324-4040,2013-Nov-10,56606.0,"-1.058E+00,-3.493E-01,1.574E-01",Y,35.3%,9.0,0.056,0.003,-0.049,0.2° ± 3.3°
2322-409,2324-4040,2013-Nov-04,56600.0,"-1.342E+00,3.034E-01,-2.171E-01",Y,53.3%,5.5,0.058,0.007,-0.018,-0.2° ± 3.8°
2322-409,2324-4040,2013-Nov-04,56600.0,"-1.342E+00,3.034E-01,-2.171E-01",Y,53.3%,9.0,0.056,0.007,-0.111,-1.1° ± 5.8°
2322-409,2324-4040,2011-Nov-27,55892.0,"5.717E-02,6.215E-04,-1.019E-04",N,132.1%,5.5,0.058,0.01,-0.048,0.7° ± 8.4°
2322-409,2324-4040,2011-Nov-27,55892.0,"5.717E-02,6.215E-04,-1.019E-04",N,132.1%,9.0,0.055,0.01,-0.2,-2.4° ± 46.5°
2223-052,2225-0457,2014-Apr-08,56755.0,"-1.752E+00,1.035E+00",Y,62%,93.0,1.929,0.258,1.035,0.5° ± 5.3°
2223-052,2225-0457,2014-Apr-08,56755.0,"-1.752E+00,1.035E+00",Y,62%,95.0,1.972,0.258,1.035,0° ± 6.8°
2223-052,2225-0457,2012-Jul-19,56127.0,"2.991E+00,-1.421E+00",Y,45.8%,93.0,1.562,0.183,-1.421,0.1° ± 3.2°
2223-052,2225-0457,2012-Jul-19,56127.0,"2.991E+00,-1.421E+00",Y,45.8%,95.0,1.516,0.183,-1.421,-0.2° ± 5.4°
2223-052,2225-0457,2011-Jul-26,55768.0,"3.032E+00,-1.354E+00",Y,6.4%,93.0,2.326,0.193,-1.354,0.7° ± 1.2°
2223-052,2225-0457,2011-Jul-26,55768.0,"3.032E+00,-1.354E+00",Y,6.4%,95.0,2.26,0.193,-1.354,-0.3° ± 0.8°
2223-052,2225-0457,2011-Jun-17,55729.0,"1.969E+00,-7.999E-01",Y,8.9%,93.0,2.48,0.131,-0.8,-0.4° ± 1°
2223-052,2225-0457,2011-Jun-17,55729.0,"1.969E+00,-7.999E-01",Y,8.9%,95.0,2.438,0.131,-0.8,-0.4° ± 1.2°
2223-052,2225-0457,2011-May-21,55702.0,"3.811E+00,-1.746E+00",Y,13%,93.0,2.366,0.03,-1.746,0.2° ± 1.4°
2223-052,2225-0457,2011-May-21,55702.0,"3.811E+00,-1.746E+00",Y,13%,95.0,2.28,0.03,-1.746,0.1° ± 1.5°
2223-052,2225-0457,2010-Jul-26,55403.0,"1.913E+00,-6.975E-01",Y,2.4%,93.0,3.467,0.01,-0.698,-0.1° ± 0.6°
2223-052,2225-0457,2010-Jul-26,55403.0,"1.913E+00,-6.975E-01",Y,2.4%,95.0,3.416,0.01,-0.698,0° ± 0.6°
